"logFC","AveExpr","t","pvalue","adj.pvalue","B","contrast","protein","organism","label","TlogFC"
"sp|P40531|GVP36_YEAST1",0.481696741051023,9.30387465537672,12.4172303361881,2.12342261713802e-05,0.00124644549414525,3.62643561156082,"conditionD-conditionB","sp|P40531|GVP36_YEAST","YEAST","1","0.584962500721156"
"sp|P06168|ILV5_YEAST1",0.52388317178867,10.4315056247293,12.391013458268,2.14879818682026e-05,0.00124644549414525,3.61449994465245,"conditionD-conditionB","sp|P06168|ILV5_YEAST","YEAST","1","0.584962500721156"
"sp|P29952|MPI_YEAST1",0.509701322495294,8.8279723521536,12.3396700633941,2.19952611392711e-05,0.00124644549414525,3.59103744388249,"conditionD-conditionB","sp|P29952|MPI_YEAST","YEAST","1","0.584962500721156"
"sp|P46672|ARC1_YEAST1",0.437195059554112,9.32474116880829,12.2984767241481,2.24123765047573e-05,0.00124644549414525,3.57212895478001,"conditionD-conditionB","sp|P46672|ARC1_YEAST","YEAST","1","0.584962500721156"
"sp|P15019|TAL1_YEAST1",0.471392555727602,10.3024039840309,12.2895466273418,2.25040137519223e-05,0.00124644549414525,3.56801993609026,"conditionD-conditionB","sp|P15019|TAL1_YEAST","YEAST","1","0.584962500721156"
"sp|P24000|RL24B_YEAST1",0.479761026023731,9.9552466548449,12.2833796193802,2.25675524134396e-05,0.00124644549414525,3.56518022818147,"conditionD-conditionB","sp|P24000|RL24B_YEAST","YEAST","1","0.584962500721156"
"sp|P22146|GAS1_YEAST1",0.535916993063843,9.07335554297176,12.2602807229611,2.28074074914343e-05,0.00124644549414525,3.5545288519245,"conditionD-conditionB","sp|P22146|GAS1_YEAST","YEAST","1","0.584962500721156"
"sp|P29453|RL8B_YEAST1",0.487191227816348,9.93267165012889,12.2509779492452,2.29048450642981e-05,0.00124644549414525,3.55023241538519,"conditionD-conditionB","sp|P29453|RL8B_YEAST","YEAST","1","0.584962500721156"
"sp|P38879|NACA_YEAST1",0.475830082159419,10.2544665788536,12.2406106382899,2.30140052929307e-05,0.00124644549414525,3.54543976173628,"conditionD-conditionB","sp|P38879|NACA_YEAST","YEAST","1","0.584962500721156"
"sp|P38013|AHP1_YEAST1",0.526482708039365,10.5566229296221,12.2240539563099,2.31895961535394e-05,0.00124644549414525,3.53777585574257,"conditionD-conditionB","sp|P38013|AHP1_YEAST","YEAST","1","0.584962500721156"
"sp|P32599|FIMB_YEAST1",0.50757272774694,8.68574412935865,12.2058094509524,2.33848999189468e-05,0.00124644549414525,3.52931640454103,"conditionD-conditionB","sp|P32599|FIMB_YEAST","YEAST","1","0.584962500721156"
"sp|P12709|G6PI_YEAST1",0.524899014796237,10.3791058450922,12.2039315826574,2.34051108179603e-05,0.00124644549414525,3.52844484043296,"conditionD-conditionB","sp|P12709|G6PI_YEAST","YEAST","1","0.584962500721156"
"sp|P32288|GLNA_YEAST1",0.445584679765402,9.57809047710595,12.1573276451734,2.39132828512516e-05,0.00124644549414525,3.5067638018543,"conditionD-conditionB","sp|P32288|GLNA_YEAST","YEAST","1","0.584962500721156"
"sp|P02992|EFTU_YEAST1",0.441153723615805,8.97533051895631,12.1497019058654,2.39976541903136e-05,0.00124644549414525,3.50320679992086,"conditionD-conditionB","sp|P02992|EFTU_YEAST","YEAST","1","0.584962500721156"
"sp|Q05998|THI72_YEAST;sp|Q08579|THI7_YEAST1",0.50530571568323,8.86746798301286,12.1264155659993,2.4257451987e-05,0.00124644549414525,3.49232860475517,"conditionD-conditionB","sp|Q05998|THI72_YEAST;sp|Q08579|THI7_YEAST","YEAST","1","0.584962500721156"
"sp|P46367|ALDH4_YEAST1",0.436950311909348,8.50597051931313,12.1028796017837,2.45233744919354e-05,0.00124644549414525,3.48130869534218,"conditionD-conditionB","sp|P46367|ALDH4_YEAST","YEAST","1","0.584962500721156"
"sp|P34760|TSA1_YEAST1",0.505892925716662,11.9373842595509,12.0965605187089,2.45953490433272e-05,0.00124644549414525,3.47834569312676,"conditionD-conditionB","sp|P34760|TSA1_YEAST","YEAST","1","0.584962500721156"
"sp|P0CX39|RS8A_YEAST;sp|P0CX40|RS8B_YEAST1",0.496786971054036,10.876452962842,12.0740670588871,2.48535573978321e-05,0.00124644549414525,3.46778373131837,"conditionD-conditionB","sp|P0CX39|RS8A_YEAST;sp|P0CX40|RS8B_YEAST","YEAST","1","0.584962500721156"
"sp|P26784|RL16A_YEAST1",0.452624787080429,10.3337652301349,12.0710664647207,2.48882404793272e-05,0.00124644549414525,3.46637302768217,"conditionD-conditionB","sp|P26784|RL16A_YEAST","YEAST","1","0.584962500721156"
"sp|Q06151|DCPS_YEAST1",0.447413714502961,8.11065037336048,12.0649075081051,2.49596072555287e-05,0.00124644549414525,3.46347615190761,"conditionD-conditionB","sp|Q06151|DCPS_YEAST","YEAST","1","0.584962500721156"
"sp|P10659|METK1_YEAST1",0.438802970133418,9.15755782432722,12.0627041339096,2.49851967560769e-05,0.00124644549414525,3.46243936786898,"conditionD-conditionB","sp|P10659|METK1_YEAST","YEAST","1","0.584962500721156"
"sp|Q05506|SYRC_YEAST1",0.387862771088891,8.40330928830722,12.04859291555,2.51498087566745e-05,0.00124644549414525,3.45579412825498,"conditionD-conditionB","sp|Q05506|SYRC_YEAST","YEAST","1","0.584962500721156"
"sp|P38891|BCA1_YEAST1",0.397176238713504,8.80833808999398,12.0460658036932,2.51794217223698e-05,0.00124644549414525,3.4546030958451,"conditionD-conditionB","sp|P38891|BCA1_YEAST","YEAST","1","0.584962500721156"
"sp|P00359|G3P3_YEAST1",0.402422321328466,12.3968199216003,12.0427587678191,2.52182353740177e-05,0.00124644549414525,3.45304403940476,"conditionD-conditionB","sp|P00359|G3P3_YEAST","YEAST","1","0.584962500721156"
"sp|P13188|SYQ_YEAST1",0.433477213783524,8.45864465310991,11.9911076696248,2.58335981640506e-05,0.00126415400297827,3.42862827986468,"conditionD-conditionB","sp|P13188|SYQ_YEAST","YEAST","1","0.584962500721156"
"sp|P37302|APE3_YEAST1",0.4815163512237,8.98302479861147,11.9796018682793,2.59730511904256e-05,0.00126415400297827,3.42317258881794,"conditionD-conditionB","sp|P37302|APE3_YEAST","YEAST","1","0.584962500721156"
"sp|P43577|GNA1_YEAST1",0.673500110459503,7.51837128668317,11.9444592836291,2.64044553254256e-05,0.00126453148856327,3.40647092107544,"conditionD-conditionB","sp|P43577|GNA1_YEAST","YEAST","1","0.584962500721156"
"sp|Q12159|YRA1_YEAST1",0.425224324180345,9.60594757405839,11.9208210198044,2.66993370763101e-05,0.00126453148856327,3.39520428811295,"conditionD-conditionB","sp|Q12159|YRA1_YEAST","YEAST","1","0.584962500721156"
"sp|P11484|SSB1_YEAST1",0.619920314098396,10.3160469513161,11.8735805319626,2.73002366881542e-05,0.00126453148856327,3.37260962825215,"conditionD-conditionB","sp|P11484|SSB1_YEAST","YEAST","1","0.584962500721156"
"sp|P38555|YPT31_YEAST1",0.501094632040992,8.92735170498976,11.8649669883685,2.74114935947117e-05,0.00126453148856327,3.36847852381517,"conditionD-conditionB","sp|P38555|YPT31_YEAST","YEAST","1","0.584962500721156"
"sp|Q08971|YP225_YEAST1",0.421648052165716,9.34820061365279,11.8599042702758,2.74771329362527e-05,0.00126453148856327,3.36604878001457,"conditionD-conditionB","sp|Q08971|YP225_YEAST","YEAST","1","0.584962500721156"
"sp|P07283|PMM_YEAST1",0.397555229225947,9.03754951316345,11.8579455342768,2.75025775771786e-05,0.00126453148856327,3.36510840126744,"conditionD-conditionB","sp|P07283|PMM_YEAST","YEAST","1","0.584962500721156"
"sp|P48164|RS7B_YEAST1",0.45734415383459,10.1777121456293,11.8487536933543,2.76223503261122e-05,0.00126453148856327,3.36069302271639,"conditionD-conditionB","sp|P48164|RS7B_YEAST","YEAST","1","0.584962500721156"
"sp|P07259|PYR1_YEAST1",0.433556453198609,8.6098433503837,11.8467955148521,2.76479445751447e-05,0.00126453148856327,3.35975187830086,"conditionD-conditionB","sp|P07259|PYR1_YEAST","YEAST","1","0.584962500721156"
"sp|P25294|SIS1_YEAST1",0.582520555360007,8.73365719418879,11.8251824473692,2.79322818252167e-05,0.00126453148856327,3.34935207715447,"conditionD-conditionB","sp|P25294|SIS1_YEAST","YEAST","1","0.584962500721156"
"sp|P02994|EF1A_YEAST1",0.365708442166735,12.6142086095409,11.7738044596149,2.86219981157814e-05,0.00126453148856327,3.32454074093086,"conditionD-conditionB","sp|P02994|EF1A_YEAST","YEAST","1","0.584962500721156"
"sp|P31116|DHOM_YEAST1",0.499992976098277,9.34739808458618,11.7544799866241,2.88865422119724e-05,0.00126453148856327,3.31517596678208,"conditionD-conditionB","sp|P31116|DHOM_YEAST","YEAST","1","0.584962500721156"
"sp|P34167|IF4B_YEAST1",0.531980726836554,9.15515020138556,11.7441227941935,2.9029501026063e-05,0.00126453148856327,3.31014942584504,"conditionD-conditionB","sp|P34167|IF4B_YEAST","YEAST","1","0.584962500721156"
"sp|P24031|PPA3_YEAST1",0.451364454226587,9.73364018050355,11.7370549394125,2.91275312219848e-05,0.00126453148856327,3.30671630350826,"conditionD-conditionB","sp|P24031|PPA3_YEAST","YEAST","1","0.584962500721156"
"sp|P48606|TBCA_YEAST1",0.494039235207904,9.33983395555491,11.728698506138,2.92439322195658e-05,0.00126453148856327,3.30265416965719,"conditionD-conditionB","sp|P48606|TBCA_YEAST","YEAST","1","0.584962500721156"
"sp|P14922|CYC8_YEAST1",0.750337336980361,6.55399818820557,11.7194048085523,2.93740264536016e-05,0.00126453148856327,3.29813247302149,"conditionD-conditionB","sp|P14922|CYC8_YEAST","YEAST","1","0.584962500721156"
"sp|P39958|GDI1_YEAST1",0.372245180380714,7.90682377243194,11.7129591321794,2.94646501215586e-05,0.00126453148856327,3.29499398845632,"conditionD-conditionB","sp|P39958|GDI1_YEAST","YEAST","1","0.584962500721156"
"sp|P26637|SYLC_YEAST1",0.471986270952407,8.56573585651959,11.7091084373814,2.95189449173163e-05,0.00126453148856327,3.29311807768892,"conditionD-conditionB","sp|P26637|SYLC_YEAST","YEAST","1","0.584962500721156"
"sp|P22203|VATE_YEAST1",0.44511551871344,9.86738512421498,11.7068609216847,2.95506888011178e-05,0.00126453148856327,3.29202284330651,"conditionD-conditionB","sp|P22203|VATE_YEAST","YEAST","1","0.584962500721156"
"sp|P20051|PYRC_YEAST1",0.545316073579489,8.33083668726655,11.689539644633,2.97966742601944e-05,0.00126655730055333,3.2835738368928,"conditionD-conditionB","sp|P20051|PYRC_YEAST","YEAST","1","0.584962500721156"
"sp|P09938|RIR2_YEAST1",0.469190697908415,9.02196834099247,11.6616866965344,3.01972480607015e-05,0.0012750837989075,3.26995718585148,"conditionD-conditionB","sp|P09938|RIR2_YEAST","YEAST","1","0.584962500721156"
"sp|Q9Y6M1|IF2B2_HUMAN",1.87000892047639,7.49118321534768,11.5222130538851,3.06333042641205e-05,0.0372795037690642,3.16035889667817,"conditionC-conditionB","sp|Q9Y6M1|IF2B2_HUMAN","HUMAN","0","0"
"sp|Q9Y6M1|IF2B2_HUMAN2",-1.86294338496511,7.49471598310332,-11.4768118479727,3.11130664014466e-05,0.0797002241825518,2.54571663818148,"conditionD-conditionC","sp|Q9Y6M1|IF2B2_HUMAN","HUMAN","0","0"
"sp|P33442|RS3A1_YEAST1",0.518935834890931,10.4654486302316,11.5893246153769,3.12676341255225e-05,0.00130100161915052,3.23440438329772,"conditionD-conditionB","sp|P33442|RS3A1_YEAST","YEAST","1","0.584962500721156"
"sp|P16467|PDC5_YEAST1",0.501362863413867,10.9366571372439,11.5762465003563,3.1465773920969e-05,0.00130100161915052,3.22795149697528,"conditionD-conditionB","sp|P16467|PDC5_YEAST","YEAST","1","0.584962500721156"
"sp|P27616|PUR7_YEAST1",0.457204235307023,8.89011985203121,11.5722602909587,3.15264577532067e-05,0.00130100161915052,3.22598298392083,"conditionD-conditionB","sp|P27616|PUR7_YEAST","YEAST","1","0.584962500721156"
"sp|P06367|RS14A_YEAST;sp|P39516|RS14B_YEAST1",0.4413082619363,11.5949000011235,11.5578894270339,3.17463672956034e-05,0.00130100161915052,3.21887970905953,"conditionD-conditionB","sp|P06367|RS14A_YEAST;sp|P39516|RS14B_YEAST","YEAST","1","0.584962500721156"
"sp|Q00955|ACAC_YEAST1",0.465819507740074,8.41846573348414,11.5523713813757,3.18312817734442e-05,0.00130100161915052,3.21614952555352,"conditionD-conditionB","sp|Q00955|ACAC_YEAST","YEAST","1","0.584962500721156"
"sp|P35176|CYPD_YEAST1",0.498544702232296,8.69987225683422,11.5097813873488,3.24956625246099e-05,0.00131969646023511,3.19502643227308,"conditionD-conditionB","sp|P35176|CYPD_YEAST","YEAST","1","0.584962500721156"
"sp|P04807|HXKB_YEAST1",0.504924970524632,10.2477651416719,11.4715465730808,3.31059101723635e-05,0.00133551418301168,3.17598658438468,"conditionD-conditionB","sp|P04807|HXKB_YEAST","YEAST","1","0.584962500721156"
"sp|P31539|HS104_YEAST1",0.43895716392826,9.2549770572115,11.4593073112257,3.33040707495072e-05,0.00133551418301168,3.16987636656279,"conditionD-conditionB","sp|P31539|HS104_YEAST","YEAST","1","0.584962500721156"
"sp|Q12363|WTM1_YEAST1",0.439659412431999,9.28738618444482,11.4261462506758,3.38479538044531e-05,0.00134023645218015,3.15328362412298,"conditionD-conditionB","sp|Q12363|WTM1_YEAST","YEAST","1","0.584962500721156"
"sp|P0CX47|RS11A_YEAST;sp|P0CX48|RS11B_YEAST1",0.442986889669671,12.1301690314394,11.4221583781898,3.39140548092888e-05,0.00134023645218015,3.15128449916422,"conditionD-conditionB","sp|P0CX47|RS11A_YEAST;sp|P0CX48|RS11B_YEAST","YEAST","1","0.584962500721156"
"sp|O14455|RL36B_YEAST1",0.4751228429311,11.6179866826107,11.3943788690621,3.43787122333765e-05,0.00134023645218015,3.13733637056149,"conditionD-conditionB","sp|O14455|RL36B_YEAST","YEAST","1","0.584962500721156"
"sp|P40037|HMF1_YEAST1",0.481371924961175,10.2507173276383,11.3754801892027,3.46990662651002e-05,0.00134023645218015,3.12782504269985,"conditionD-conditionB","sp|P40037|HMF1_YEAST","YEAST","1","0.584962500721156"
"sp|P40185|MMF1_YEAST1",0.514096582481802,10.1737205499936,11.3566454563548,3.50218035842164e-05,0.00134023645218015,3.11832789540345,"conditionD-conditionB","sp|P40185|MMF1_YEAST","YEAST","1","0.584962500721156"
"sp|P36008|EF1G2_YEAST1",0.460517859472994,10.0908906682523,11.3560919245066,3.50313412707963e-05,0.00134023645218015,3.11804851245364,"conditionD-conditionB","sp|P36008|EF1G2_YEAST","YEAST","1","0.584962500721156"
"sp|P05748|RL15A_YEAST1",0.529726099562801,11.2938011497915,11.3547177901074,3.5055031522802e-05,0.00134023645218015,3.1173548812377,"conditionD-conditionB","sp|P05748|RL15A_YEAST","YEAST","1","0.584962500721156"
"sp|P32471|EF1B_YEAST1",0.457527085375132,9.8265167344361,11.3474147015872,3.51812514907205e-05,0.00134023645218015,3.11366684078249,"conditionD-conditionB","sp|P32471|EF1B_YEAST","YEAST","1","0.584962500721156"
"sp|P46990|RL17B_YEAST1",0.452040728306399,10.5744533138789,11.3397878468012,3.53136329934544e-05,0.00134023645218015,3.10981240302715,"conditionD-conditionB","sp|P46990|RL17B_YEAST","YEAST","1","0.584962500721156"
"sp|P07244|PUR2_YEAST1",0.439793542004674,8.60359919119063,11.3250556240348,3.55709919334741e-05,0.00134201564833036,3.10235868489741,"conditionD-conditionB","sp|P07244|PUR2_YEAST","YEAST","1","0.584962500721156"
"sp|P14832|CYPH_YEAST1",0.497623423425168,11.2387185735721,11.2995220099368,3.6022238124186e-05,0.00135104582517535,3.08941379124523,"conditionD-conditionB","sp|P14832|CYPH_YEAST","YEAST","1","0.584962500721156"
"sp|P38009|PUR92_YEAST1",0.475095885540052,9.34517990859501,11.2762639557197,3.64390850726e-05,0.00135407109900896,3.0775934880278,"conditionD-conditionB","sp|P38009|PUR92_YEAST","YEAST","1","0.584962500721156"
"sp|P39004|HXT7_YEAST1",0.429680074968863,8.74913205965222,11.2455925350832,3.69974257790562e-05,0.00135407109900896,3.06196301106861,"conditionD-conditionB","sp|P39004|HXT7_YEAST","YEAST","1","0.584962500721156"
"sp|P38115|ARA1_YEAST1",0.473948605154625,8.6119749778968,11.2244166478408,3.73887313072006e-05,0.00135407109900896,3.05114322980809,"conditionD-conditionB","sp|P38115|ARA1_YEAST","YEAST","1","0.584962500721156"
"sp|Q12118|SGT2_YEAST1",0.474452584314163,9.07475075818627,11.2064761499769,3.77240288187291e-05,0.00135407109900896,3.04195839694213,"conditionD-conditionB","sp|Q12118|SGT2_YEAST","YEAST","1","0.584962500721156"
"sp|P0C2H6|RL27A_YEAST1",0.547048369007063,11.8274798092133,11.1939973244995,3.79593178758442e-05,0.00135407109900896,3.03555987457784,"conditionD-conditionB","sp|P0C2H6|RL27A_YEAST","YEAST","1","0.584962500721156"
"sp|P32527|ZUO1_YEAST1",0.416147222626156,8.89865797339565,11.1929749129394,3.79786712008438e-05,0.00135407109900896,3.03503527386165,"conditionD-conditionB","sp|P32527|ZUO1_YEAST","YEAST","1","0.584962500721156"
"sp|P04147|PABP_YEAST1",0.483685115336318,9.40894264889692,11.1766666922043,3.82889310186459e-05,0.00135407109900896,3.02666014704181,"conditionD-conditionB","sp|P04147|PABP_YEAST","YEAST","1","0.584962500721156"
"sp|P33201|MRT4_YEAST1",0.548945096210748,7.20195068690817,11.1748843358721,3.83230186227925e-05,0.00135407109900896,3.02574397343274,"conditionD-conditionB","sp|P33201|MRT4_YEAST","YEAST","1","0.584962500721156"
"sp|P35997|RS27A_YEAST1",0.466147991837568,10.5551378464137,11.1560380995315,3.86856258632061e-05,0.00135407109900896,3.01604641107657,"conditionD-conditionB","sp|P35997|RS27A_YEAST","YEAST","1","0.584962500721156"
"sp|P38791|DHYS_YEAST1",0.467960940439477,8.84257309552498,11.1386142699002,3.90244270489624e-05,0.00135407109900896,3.00706423894608,"conditionD-conditionB","sp|P38791|DHYS_YEAST","YEAST","1","0.584962500721156"
"sp|P38061|RL32_YEAST1",0.463188572515305,12.5131149790072,11.122566122366,3.9339541027604e-05,0.00135407109900896,2.99877716235668,"conditionD-conditionB","sp|P38061|RL32_YEAST","YEAST","1","0.584962500721156"
"sp|P32582|CBS_YEAST1",0.482623689454881,9.27981091075079,11.119765696079,3.93948322654135e-05,0.00135407109900896,2.99732966846328,"conditionD-conditionB","sp|P32582|CBS_YEAST","YEAST","1","0.584962500721156"
"sp|P07213|TOM70_YEAST1",0.556407492254055,7.98313995937609,11.1012077638443,3.97635346244816e-05,0.00135407109900896,2.98772695161775,"conditionD-conditionB","sp|P07213|TOM70_YEAST","YEAST","1","0.584962500721156"
"sp|P38715|GRE3_YEAST1",0.468613637410437,8.81150935278175,11.0937206783315,3.99134227191377e-05,0.00135407109900896,2.9838476553096,"conditionD-conditionB","sp|P38715|GRE3_YEAST","YEAST","1","0.584962500721156"
"sp|P37303|GLY1_YEAST1",0.350364348517036,8.89090339938675,11.0881452039442,4.00254689984591e-05,0.00135407109900896,2.98095690327191,"conditionD-conditionB","sp|P37303|GLY1_YEAST","YEAST","1","0.584962500721156"
"sp|P20606|SAR1_YEAST1",0.531741955792041,9.46380719943034,11.0815464305162,4.01585537142244e-05,0.00135407109900896,2.97753347265097,"conditionD-conditionB","sp|P20606|SAR1_YEAST","YEAST","1","0.584962500721156"
"sp|P19097|FAS2_YEAST1",0.415970527207865,8.9006823794232,11.0802036497044,4.0185698150873e-05,0.00135407109900896,2.97683655873439,"conditionD-conditionB","sp|P19097|FAS2_YEAST","YEAST","1","0.584962500721156"
"sp|P07342|ILVB_YEAST1",0.453527325434408,8.64673534327456,11.0779743255527,4.02308113703274e-05,0.00135407109900896,2.97567931116902,"conditionD-conditionB","sp|P07342|ILVB_YEAST","YEAST","1","0.584962500721156"
"sp|P0C2H9|RL31B_YEAST1",0.469687835712532,11.0545251345447,11.0704841250731,4.03828179636689e-05,0.00135407109900896,2.97178920354742,"conditionD-conditionB","sp|P0C2H9|RL31B_YEAST","YEAST","1","0.584962500721156"
"sp|Q00764|TPS1_YEAST1",0.525201440435367,8.59802502829299,11.0699281451037,4.03941277131812e-05,0.00135407109900896,2.97150033157094,"conditionD-conditionB","sp|Q00764|TPS1_YEAST","YEAST","1","0.584962500721156"
"sp|P47176|BCA2_YEAST1",0.413791795009891,9.0675309785538,11.0616641757037,4.05626693711907e-05,0.00135407109900896,2.96720466800716,"conditionD-conditionB","sp|P47176|BCA2_YEAST","YEAST","1","0.584962500721156"
"sp|P38249|EIF3A_YEAST1",0.395288404707296,8.00055281282252,11.0242266760246,4.13365372094657e-05,0.00136952509547105,2.94769898265181,"conditionD-conditionB","sp|P38249|EIF3A_YEAST","YEAST","1","0.584962500721156"
"sp|P38986|ASPG1_YEAST1",0.464554140551002,8.17219309278129,11.012142698707,4.15899874170674e-05,0.00136952509547105,2.94138705217147,"conditionD-conditionB","sp|P38986|ASPG1_YEAST","YEAST","1","0.584962500721156"
"sp|Q05905|HRI1_YEAST1",0.434862953395767,9.07312574293015,11.0083460584663,4.16699919261895e-05,0.00136952509547105,2.93940230965756,"conditionD-conditionB","sp|Q05905|HRI1_YEAST","YEAST","1","0.584962500721156"
"sp|P02406|RL28_YEAST1",0.534698530924436,11.2875600038692,10.9815624666196,4.22395104666478e-05,0.00137493913928046,2.92537892659451,"conditionD-conditionB","sp|P02406|RL28_YEAST","YEAST","1","0.584962500721156"
"sp|P05317|RLA0_YEAST1",0.53211922968813,12.123184487963,10.9711732420928,4.24628616765614e-05,0.00137493913928046,2.9199289700769,"conditionD-conditionB","sp|P05317|RLA0_YEAST","YEAST","1","0.584962500721156"
"sp|P32481|IF2G_YEAST1",0.562421902509319,8.35116361844438,10.9488774210012,4.29468469083302e-05,0.00137493913928046,2.90821348100006,"conditionD-conditionB","sp|P32481|IF2G_YEAST","YEAST","1","0.584962500721156"
"sp|Q04947|RTN1_YEAST1",0.474208653492914,9.37691971861393,10.9350693456657,4.32498075550501e-05,0.00137493913928046,2.90094449844234,"conditionD-conditionB","sp|Q04947|RTN1_YEAST","YEAST","1","0.584962500721156"
"sp|Q99258|RIB3_YEAST1",0.600028670552199,8.60529584407746,10.9341234069094,4.32706532120873e-05,0.00137493913928046,2.90044615122655,"conditionD-conditionB","sp|Q99258|RIB3_YEAST","YEAST","1","0.584962500721156"
"sp|P47160|ENT3_YEAST1",0.62391278966262,8.05321425741117,10.9092674569744,4.38226219523507e-05,0.00137493913928046,2.88733398458927,"conditionD-conditionB","sp|P47160|ENT3_YEAST","YEAST","1","0.584962500721156"
"sp|Q02642|NACB1_YEAST1",0.570452514318408,9.19390512269552,10.8950559836308,4.41418967138473e-05,0.00137493913928046,2.87982200814044,"conditionD-conditionB","sp|Q02642|NACB1_YEAST","YEAST","1","0.584962500721156"
"sp|P16862|PFKA2_YEAST1",0.44671776616021,9.2473113008517,10.8871810719971,4.43199809904755e-05,0.00137493913928046,2.87565471936513,"conditionD-conditionB","sp|P16862|PFKA2_YEAST","YEAST","1","0.584962500721156"
"sp|P04802|SYDC_YEAST1",0.453668932758182,9.05953554788332,10.8783431482875,4.45208406434789e-05,0.00137493913928046,2.87097379897928,"conditionD-conditionB","sp|P04802|SYDC_YEAST","YEAST","1","0.584962500721156"
"sp|P41911|GPD2_YEAST1",0.539313874376571,8.76773068760068,10.8617601658635,4.4900591371944e-05,0.00137493913928046,2.86217929258134,"conditionD-conditionB","sp|P41911|GPD2_YEAST","YEAST","1","0.584962500721156"
