DEA,expression_type,MVI,Normalization,label
ANOVA,top3,QRILC,quantiles,0.0
ANOVA,LFQ,MLE,TIC,0.0
ttest,LFQ,No_MVI,vsn,0.0
limma,top1,Impseqrob,TIC,0.0
SAM,top3,MinProb,sum,0.0
ttest,dlfq,Impseqrob,MBQN,0.0
ANOVA,dlfq,QRILC,MBQN,0.0
limma,top1,missForest,TIC,0.0
ANOVA,top3,MinProb,quantiles,0.0
ANOVA,dlfq,knn,TIC,0.0
ANOVA,LFQ,MinProb,center.median,0.0
ANOVA,LFQ,knn,TIC,0.0
ANOVA,dlfq,SeqKNN,center.mean,0.0
limma,top1,knn,MBQN,0.0
proDA,top3,Impseqrob,MBQN,0.0
ANOVA,LFQ,QRILC,center.median,0.0
ANOVA,dlfq,QRILC,center.median,0.0
ANOVA,top3,MLE,No_norm,0.0
DEP,top1,nbavg,sum,0.0
ANOVA,top3,MinDet,quantiles.robust,0.0
ANOVA,top3,mice,quantiles,0.0
DEP,top3,SeqKNN,vsn,0.0
ttest,top1,min,MBQN,0.0
SAM,top3,Impseq,quantiles.robust,0.0
SAM,top3,MinDet,max,0.0
proDA,top3,zero,MBQN,0.0
ANOVA,dlfq,QRILC,lossf,0.0
DEP,top3,mice,MBQN,0.0
ttest,top1,missForest,No_norm,0.0
ANOVA,LFQ,SeqKNN,TIC,0.0
proDA,top1,bpca,sum,0.0
ttest,dlfq,MLE,div.median,0.0
DEP,top1,Impseqrob,TIC,0.0
ttest,top3,missForest,center.mean,0.0
ttest,LFQ,nbavg,div.median,0.0
ttest,top3,zero,No_norm,0.0
DEP,top1,MinDet,div.median,0.0
limma,top1,zero,sum,0.0
SAM,LFQ,mice,div.median,0.0
ttest,top3,min,MBQN,0.0
ANOVA,top3,MinProb,MBQN,0.0
SAM,top1,MinDet,quantiles,0.0
ttest,top1,SeqKNN,center.median,0.0
ROTS,top3,MinDet,sum,0.0
DEP,top3,knn,div.median,0.0
ANOVA,top3,MinDet,MBQN,0.0
MSstats,top3,TRUE,equalizeMedians,0.0
ANOVA,dlfq,missForest,center.median,0.0
proDA,top1,min,TIC,0.0
DEP,top1,MinProb,div.mean,0.0
proDA,top1,MinProb,div.median,0.0
ANOVA,dlfq,mice,lossf,0.0
ROTS,top1,QRILC,div.median,0.0
ANOVA,LFQ,bpca,TIC,0.0
SAM,top1,MinProb,quantiles,0.0
limma,top1,mice,sum,0.0
ANOVA,top3,Impseq,quantiles.robust,0.0
ttest,dlfq,bpca,MBQN,0.0
ttest,LFQ,QRILC,MBQN,0.0
ROTS,top3,MinProb,sum,0.0
ROTS,top1,zero,vsn,0.0
limma,top1,QRILC,max,0.0
ANOVA,top3,mice,lossf,0.0
proDA,top1,MinDet,TIC,0.0
ANOVA,top3,min,quantiles.robust,0.0
ANOVA,LFQ,Impseq,center.median,0.0
SAM,top3,QRILC,sum,0.0
ANOVA,LFQ,missForest,TIC,0.0
ttest,dlfq,bpca,quantiles.robust,0.0
ANOVA,dlfq,missForest,TIC,0.0
ttest,dlfq,knn,div.mean,0.0
ANOVA,dlfq,SeqKNN,TIC,0.0
SAM,top1,QRILC,quantiles,0.0
proDA,top1,MinProb,div.mean,0.0
DEP,top1,MinProb,div.median,0.0
ROTS,top1,zero,TIC,0.0
SAM,top3,mice,sum,0.0
ANOVA,dlfq,zero,No_norm,0.0
ANOVA,top1,MinDet,center.median,0.0
ttest,LFQ,zero,vsn,0.0
MSstats,top3,FALSE,equalizeMedians,0.0
ttest,top3,mice,sum,0.0
ANOVA,dlfq,MinDet,MBQN,0.0
ANOVA,LFQ,mice,TIC,0.0
ANOVA,top3,Impseqrob,quantiles,0.0
SAM,top3,MinDet,quantiles.robust,0.0
ANOVA,LFQ,QRILC,MBQN,0.0
ANOVA,dlfq,MinProb,TIC,0.0
ttest,top3,nbavg,sum,0.0
ANOVA,dlfq,MinProb,MBQN,0.0
ttest,dlfq,Impseq,MBQN,0.0
ANOVA,top1,SeqKNN,quantiles,0.0
ANOVA,top1,min,TIC,0.0
DEP,top3,No_MVI,max,0.0
ROTS,top1,min,TIC,0.0
ttest,top1,knn,center.median,0.0
SAM,dlfq,Impseqrob,TIC,0.0
ANOVA,dlfq,MLE,TIC,0.0
ANOVA,dlfq,SeqKNN,center.median,0.0
ANOVA,top1,knn,Rlr,0.0
ANOVA,top1,Impseq,Rlr,0.0
ROTS,top1,MinProb,div.median,0.0
SAM,top1,QRILC,No_norm,0.0
SAM,top3,nbavg,vsn,0.0
ROTS,top3,QRILC,sum,0.0
proDA,top1,zero,quantiles,0.0
DEP,top1,min,div.median,0.0
ROTS,top3,MinDet,vsn,0.0
ANOVA,top3,MinDet,center.mean,0.0
ANOVA,dlfq,Impseqrob,TIC,0.0
DEP,top1,SeqKNN,MBQN,0.0
ttest,top3,Impseq,quantiles.robust,0.0
SAM,LFQ,knn,div.median,0.0
ttest,dlfq,SeqKNN,MBQN,0.0
SAM,top1,MinDet,No_norm,0.0
ANOVA,LFQ,MinProb,TIC,0.0
SAM,top3,min,sum,0.0
proDA,top1,missForest,MBQN,0.0
SAM,top3,bpca,vsn,0.0
ANOVA,LFQ,SeqKNN,center.mean,0.0
proDA,top1,zero,center.median,0.0
limma,top3,knn,vsn,0.0
ttest,top3,missForest,center.median,0.0
ROTS,top1,MinProb,div.mean,0.0
DEP,top1,min,div.mean,0.0
SAM,top1,SeqKNN,quantiles,0.0
SAM,dlfq,Impseq,TIC,0.0
limma,top1,mice,TIC,0.0
ROTS,top1,min,max,0.0
ANOVA,LFQ,bpca,center.mean,0.0
proDA,top1,zero,center.mean,0.0
SAM,top1,nbavg,max,0.0
DEP,top3,No_MVI,sum,0.0
ANOVA,dlfq,mice,quantiles.robust,0.0
proDA,dlfq,MinDet,quantiles,0.0
ANOVA,top1,knn,lossf,0.0
ttest,top3,SeqKNN,center.median,0.0
ROTS,top1,min,div.mean,0.0
ANOVA,dlfq,knn,center.mean,0.0
DEP,top1,missForest,TIC,0.0
ROTS,top1,missForest,MBQN,0.0
ttest,top3,MinDet,MBQN,0.0
SAM,dlfq,bpca,TIC,0.0
ANOVA,LFQ,MinDet,TIC,0.0
DEP,top1,mice,TIC,0.0
ANOVA,top1,Impseq,lossf,0.0
DEP,top1,nbavg,vsn,0.0
ANOVA,LFQ,mice,center.median,0.0
ttest,dlfq,knn,MBQN,0.0
ttest,dlfq,mice,div.mean,0.0
ttest,LFQ,SeqKNN,MBQN,0.0
proDA,top3,mice,MBQN,0.0
ANOVA,LFQ,SeqKNN,center.median,0.0
DEP,top1,No_MVI,quantiles,0.0
ANOVA,top1,mice,No_norm,0.0
SAM,LFQ,knn,quantiles.robust,0.0
proDA,top1,Impseq,TIC,0.0
ttest,dlfq,QRILC,quantiles.robust,0.0
ANOVA,top3,missForest,Rlr,0.0
proDA,top1,SeqKNN,MBQN,0.0
ANOVA,dlfq,mice,center.mean,0.0
DEP,top1,bpca,div.mean,0.0
ttest,top3,min,div.mean,0.0
ANOVA,top3,Impseq,TIC,0.0
ANOVA,top3,mice,Rlr,0.0
SAM,top3,MinProb,max,0.0
ttest,top3,QRILC,center.median,0.0
proDA,dlfq,MinProb,quantiles,0.0
ttest,top1,MinDet,MBQN,0.0
ROTS,top3,missForest,div.mean,0.0
ROTS,top1,No_MVI,quantiles,0.0
ttest,top3,knn,center.median,0.0
ttest,top3,knn,center.mean,0.0
ANOVA,top3,MinDet,Rlr,0.0
ttest,top3,SeqKNN,Rlr,0.0
SAM,top1,SeqKNN,No_norm,0.0
ttest,top1,missForest,quantiles,0.0
ANOVA,dlfq,QRILC,TIC,0.0
ANOVA,top3,MinDet,TIC,0.0
ANOVA,top3,knn,quantiles.robust,0.0
proDA,dlfq,nbavg,center.mean,0.0
ANOVA,LFQ,bpca,center.median,0.0
limma,top1,MinDet,vsn,0.0
ANOVA,top1,bpca,Rlr,0.0
ANOVA,top1,missForest,No_norm,0.0
DEP,top1,nbavg,quantiles.robust,0.0
DEP,top1,No_MVI,center.mean,0.0
ROTS,top1,min,div.median,0.0
ANOVA,top3,QRILC,Rlr,0.0
DEP,top1,No_MVI,center.median,0.0
SAM,top1,SeqKNN,center.median,0.0
ANOVA,dlfq,MLE,center.mean,0.0
ROTS,top1,mice,MBQN,0.0
ANOVA,dlfq,knn,center.median,0.0
ANOVA,LFQ,mice,center.mean,0.0
ANOVA,LFQ,Impseqrob,center.mean,0.0
ANOVA,dlfq,min,quantiles.robust,0.0
ANOVA,LFQ,missForest,center.mean,0.0
ANOVA,top3,missForest,lossf,0.0
SAM,dlfq,min,quantiles.robust,0.0
ttest,dlfq,No_MVI,div.mean,0.0
ANOVA,LFQ,QRILC,TIC,0.0
ttest,LFQ,No_MVI,quantiles.robust,0.0
SAM,top3,min,quantiles.robust,0.0
SAM,top1,min,quantiles,0.0
ANOVA,top3,Impseq,center.mean,0.0
ANOVA,LFQ,MinProb,quantiles.robust,0.0
ROTS,top3,QRILC,max,0.0
SAM,top1,QRILC,center.mean,0.0
DEP,top1,knn,MBQN,0.0
ttest,top1,nbavg,max,0.0
limma,top3,No_MVI,MBQN,0.0
ttest,top3,knn,quantiles,0.0
ROTS,top1,No_MVI,center.mean,0.0
ttest,top3,missForest,Rlr,0.0
DEP,top1,SeqKNN,TIC,0.0
SAM,top1,nbavg,Rlr,0.0
ANOVA,dlfq,mice,center.median,0.0
proDA,dlfq,missForest,quantiles,0.0
SAM,top3,SeqKNN,quantiles.robust,0.0
ANOVA,top3,MLE,quantiles,0.0
ANOVA,top1,SeqKNN,Rlr,0.0
ANOVA,dlfq,MinDet,quantiles.robust,0.0
ROTS,top3,No_MVI,MBQN,0.0
SAM,top1,SeqKNN,center.mean,0.0
ROTS,top3,missForest,sum,0.0
SAM,top1,MinProb,No_norm,0.0
ANOVA,top1,knn,No_norm,0.0
ANOVA,top3,MinDet,lossf,0.0
proDA,top3,No_MVI,TIC,0.0
ANOVA,LFQ,missForest,center.median,0.0
ANOVA,top3,MinProb,Rlr,0.0
ttest,top3,QRILC,lossf,0.0
ttest,top3,missForest,lossf,0.0
ANOVA,top1,bpca,lossf,0.0
ROTS,top3,missForest,div.median,0.0
ttest,top3,SeqKNN,lossf,0.0
ANOVA,top3,QRILC,lossf,0.0
DEP,top1,bpca,div.median,0.0
ANOVA,top1,SeqKNN,lossf,0.0
ANOVA,top3,bpca,TIC,0.0
ttest,dlfq,zero,TIC,0.0
limma,top1,SeqKNN,div.mean,0.0
ANOVA,dlfq,zero,quantiles,0.0
ROTS,top1,No_MVI,center.median,0.0
SAM,top3,QRILC,quantiles.robust,0.0
SAM,dlfq,missForest,TIC,0.0
ttest,top3,MinProb,MBQN,0.0
ANOVA,dlfq,No_MVI,TIC,0.0
SAM,top1,nbavg,lossf,0.0
ttest,top3,bpca,max,0.0
ttest,top3,SeqKNN,max,0.0
limma,top1,SeqKNN,div.median,0.0
ANOVA,LFQ,bpca,quantiles.robust,0.0
DEP,top1,knn,TIC,0.0
ttest,top3,QRILC,Rlr,0.0
ttest,dlfq,knn,div.median,0.0
ttest,dlfq,QRILC,div.mean,0.0
ANOVA,dlfq,No_MVI,Rlr,0.0
ANOVA,top3,MinProb,lossf,0.0
ANOVA,top1,Impseqrob,No_norm,0.0
ANOVA,dlfq,MLE,center.median,0.0
SAM,dlfq,MinDet,TIC,0.0
limma,top3,Impseqrob,div.mean,0.0
ANOVA,dlfq,knn,quantiles.robust,0.0
ttest,top3,Impseqrob,quantiles,0.0
proDA,top1,knn,MBQN,0.0
SAM,LFQ,knn,div.mean,0.0
SAM,top1,QRILC,center.median,0.0
DEP,top1,zero,No_norm,0.0
ROTS,top1,missForest,TIC,0.0
ttest,top1,knn,No_norm,0.0
ttest,top3,mice,center.mean,0.0
limma,top1,MinProb,vsn,0.0
limma,top1,QRILC,div.median,0.0
ttest,dlfq,zero,quantiles.robust,0.0
ttest,LFQ,MinDet,div.median,0.0
SAM,top1,min,No_norm,0.0
ANOVA,dlfq,bpca,quantiles.robust,0.0
SAM,top3,knn,sum,0.0
ROTS,top1,knn,TIC,0.0
DEP,top1,missForest,MBQN,0.0
ANOVA,top1,Impseq,center.mean,0.0
DEP,top3,mice,div.mean,0.0
ttest,top1,min,max,0.0
limma,top1,QRILC,div.mean,0.0
ttest,top1,knn,quantiles,0.0
ANOVA,top3,knn,MBQN,0.0
ttest,LFQ,knn,MBQN,0.0
ANOVA,top1,QRILC,No_norm,0.0
ANOVA,LFQ,Impseqrob,center.median,0.0
SAM,top1,MinProb,center.median,0.0
ROTS,top1,Impseqrob,MBQN,0.0
ANOVA,top1,missForest,quantiles,0.0
ttest,top3,MLE,No_norm,0.0
ttest,top3,mice,quantiles,0.0
ttest,top1,MinProb,MBQN,0.0
proDA,top1,Impseq,div.mean,0.0
DEP,top1,QRILC,div.median,0.0
ttest,top3,MinDet,TIC,0.0
ANOVA,top3,Impseq,center.median,0.0
limma,top1,min,vsn,0.0
ttest,LFQ,missForest,MBQN,0.0
SAM,LFQ,Impseq,TIC,0.0
ANOVA,top3,QRILC,center.mean,0.0
ANOVA,top3,MinProb,center.mean,0.0
ttest,top1,missForest,center.mean,0.0
SAM,top3,zero,sum,0.0
ROTS,top1,mice,TIC,0.0
ttest,dlfq,No_MVI,MBQN,0.0
ANOVA,top1,MinDet,No_norm,0.0
SAM,top1,nbavg,div.median,0.0
ANOVA,top3,MinDet,center.median,0.0
ANOVA,top1,nbavg,quantiles.robust,0.0
limma,top1,No_MVI,Rlr,0.0
ttest,top1,SeqKNN,Rlr,0.0
ANOVA,dlfq,No_MVI,lossf,0.0
proDA,dlfq,SeqKNN,quantiles,0.0
DEP,top1,QRILC,div.mean,0.0
ttest,top1,SeqKNN,lossf,0.0
ROTS,top1,Impseqrob,TIC,0.0
ANOVA,top3,bpca,center.mean,0.0
DEP,top1,QRILC,TIC,0.0
proDA,dlfq,Impseqrob,quantiles,0.0
ANOVA,top1,knn,MBQN,0.0
SAM,top3,knn,max,0.0
ttest,top1,Impseqrob,No_norm,0.0
limma,top3,No_MVI,div.mean,0.0
ANOVA,top3,QRILC,center.median,0.0
ttest,dlfq,MLE,TIC,0.0
ANOVA,top1,MLE,No_norm,0.0
ROTS,top3,nbavg,vsn,0.0
SAM,top3,MLE,quantiles,0.0
SAM,dlfq,SeqKNN,TIC,0.0
SAM,top1,MinDet,center.mean,0.0
proDA,top3,Impseqrob,TIC,0.0
ttest,top1,QRILC,No_norm,0.0
SAM,top1,missForest,quantiles,0.0
ROTS,top3,SeqKNN,vsn,0.0
ANOVA,top1,mice,quantiles,0.0
SAM,top3,Impseqrob,Rlr,0.0
ttest,top1,missForest,center.median,0.0
ttest,dlfq,mice,div.median,0.0
proDA,dlfq,Impseq,quantiles,0.0
limma,top1,No_MVI,lossf,0.0
ttest,dlfq,mice,MBQN,0.0
SAM,top1,QRILC,Rlr,0.0
ANOVA,dlfq,No_MVI,center.mean,0.0
SAM,top1,nbavg,div.mean,0.0
DEP,top1,MinProb,TIC,0.0
ANOVA,LFQ,MinDet,MBQN,0.0
ANOVA,LFQ,QRILC,quantiles.robust,0.0
ANOVA,top1,MinProb,No_norm,0.0
ttest,top3,min,div.median,0.0
ttest,top1,knn,center.mean,0.0
DEP,top3,mice,div.median,0.0
limma,top3,Impseqrob,div.median,0.0
ROTS,top1,nbavg,quantiles.robust,0.0
SAM,LFQ,bpca,TIC,0.0
proDA,top1,MinProb,TIC,0.0
SAM,top1,MinDet,center.median,0.0
ttest,top3,Impseq,TIC,0.0
ANOVA,LFQ,MinProb,MBQN,0.0
ANOVA,top3,mice,TIC,0.0
ANOVA,top3,MinProb,center.median,0.0
SAM,top1,missForest,No_norm,0.0
ANOVA,LFQ,No_MVI,lossf,0.0
proDA,dlfq,QRILC,quantiles,0.0
ttest,LFQ,bpca,MBQN,0.0
ANOVA,top3,SeqKNN,TIC,0.0
ROTS,top3,MLE,TIC,0.0
ANOVA,top1,Impseqrob,quantiles,0.0
ttest,LFQ,Impseq,MBQN,0.0
ttest,top3,MinDet,div.mean,0.0
limma,top3,MLE,max,0.0
limma,top3,MLE,sum,0.0
ttest,top3,knn,Rlr,0.0
proDA,top3,No_MVI,MBQN,0.0
ttest,top3,knn,lossf,0.0
SAM,top3,MLE,sum,0.0
ttest,top1,nbavg,MBQN,0.0
DEP,top3,No_MVI,MBQN,0.0
ANOVA,top3,No_MVI,No_norm,0.0
SAM,top1,zero,No_norm,0.0
proDA,dlfq,zero,quantiles,0.0
ANOVA,top3,Impseqrob,Rlr,0.0
SAM,LFQ,Impseqrob,TIC,0.0
ttest,top3,min,TIC,0.0
proDA,top1,Impseq,div.median,0.0
ttest,dlfq,QRILC,div.median,0.0
ttest,top3,No_MVI,quantiles,0.0
DEP,top1,MLE,No_norm,0.0
ttest,top3,mice,center.median,0.0
SAM,top1,missForest,center.mean,0.0
ANOVA,top3,bpca,center.median,0.0
ANOVA,dlfq,knn,MBQN,0.0
ANOVA,top1,MinProb,center.mean,0.0
ttest,dlfq,zero,div.mean,0.0
SAM,top3,MinProb,vsn,0.0
ANOVA,LFQ,No_MVI,quantiles,0.0
proDA,top1,QRILC,TIC,0.0
limma,top1,missForest,div.mean,0.0
ANOVA,top1,bpca,center.mean,0.0
ANOVA,top1,mice,lossf,0.0
proDA,top1,zero,Rlr,0.0
ANOVA,top3,Impseqrob,quantiles.robust,0.0
limma,top1,MLE,No_norm,0.0
ANOVA,top1,missForest,Rlr,0.0
ANOVA,top3,Impseq,MBQN,0.0
ANOVA,LFQ,SeqKNN,quantiles.robust,0.0
ANOVA,LFQ,No_MVI,Rlr,0.0
SAM,top1,min,center.mean,0.0
ANOVA,top1,QRILC,quantiles,0.0
ttest,top1,mice,No_norm,0.0
ANOVA,top1,MinDet,TIC,0.0
ttest,top3,No_MVI,center.mean,0.0
ANOVA,dlfq,No_MVI,center.median,0.0
ANOVA,top1,Impseq,TIC,0.0
proDA,LFQ,nbavg,center.mean,0.0
limma,top1,SeqKNN,sum,0.0
ANOVA,top3,bpca,MBQN,0.0
SAM,top3,missForest,quantiles.robust,0.0
proDA,dlfq,bpca,sum,0.0
limma,top3,No_MVI,div.median,0.0
ANOVA,top1,bpca,TIC,0.0
SAM,top3,MLE,center.mean,0.0
limma,top1,missForest,div.median,0.0
SAM,LFQ,MLE,div.mean,0.0
ttest,dlfq,No_MVI,div.median,0.0
SAM,LFQ,No_MVI,quantiles.robust,0.0
ANOVA,top3,SeqKNN,quantiles.robust,0.0
DEP,top3,zero,div.mean,0.0
ANOVA,top1,Impseq,center.median,0.0
proDA,dlfq,bpca,quantiles,0.0
ttest,LFQ,Impseq,div.median,0.0
ANOVA,top1,SeqKNN,center.mean,0.0
DEP,top1,zero,Rlr,0.0
SAM,top1,QRILC,lossf,0.0
proDA,top1,zero,lossf,0.0
ttest,LFQ,MinProb,div.median,0.0
SAM,dlfq,MinProb,TIC,0.0
DEP,top1,MinProb,sum,0.0
ANOVA,dlfq,SeqKNN,quantiles.robust,0.0
DEP,top1,MinDet,sum,0.0
ANOVA,top3,Impseqrob,lossf,0.0
ROTS,top3,min,sum,0.0
ttest,LFQ,nbavg,div.mean,0.0
SAM,top1,zero,quantiles,0.0
SAM,top1,min,center.median,0.0
proDA,top3,nbavg,No_norm,0.0
ANOVA,top3,MLE,Rlr,0.0
ttest,LFQ,zero,quantiles.robust,0.0
ttest,LFQ,Impseqrob,MBQN,0.0
DEP,top1,zero,lossf,0.0
SAM,dlfq,knn,TIC,0.0
proDA,top1,bpca,TIC,0.0
ANOVA,top1,missForest,lossf,0.0
ANOVA,top3,missForest,TIC,0.0
ANOVA,top1,QRILC,center.median,0.0
DEP,top3,MLE,sum,0.0
SAM,dlfq,MLE,quantiles.robust,0.0
ANOVA,top1,MinProb,quantiles,0.0
SAM,top1,MinProb,center.mean,0.0
SAM,top3,QRILC,vsn,0.0
ANOVA,top3,QRILC,TIC,0.0
ttest,top3,MinProb,div.mean,0.0
proDA,top1,No_MVI,Rlr,0.0
SAM,top3,SeqKNN,div.median,0.0
SAM,top3,MLE,max,0.0
ANOVA,top1,QRILC,center.mean,0.0
ANOVA,top3,MLE,lossf,0.0
ttest,top3,Impseq,div.mean,0.0
ttest,top3,nbavg,MBQN,0.0
SAM,top3,missForest,max,0.0
SAM,top3,mice,max,0.0
ROTS,top3,MLE,MBQN,0.0
ANOVA,top3,SeqKNN,center.mean,0.0
DEP,top3,MLE,max,0.0
ANOVA,top1,MinProb,center.median,0.0
DEP,top1,knn,max,0.0
ANOVA,top1,SeqKNN,center.median,0.0
ttest,top1,Impseqrob,center.median,0.0
ttest,top1,Impseqrob,quantiles,0.0
SAM,top3,knn,vsn,0.0
SAM,top3,Impseqrob,lossf,0.0
ANOVA,top1,Impseq,MBQN,0.0
ttest,dlfq,zero,MBQN,0.0
ttest,top3,Impseqrob,center.mean,0.0
ANOVA,LFQ,zero,quantiles,0.0
SAM,top1,missForest,center.median,0.0
ttest,top3,nbavg,div.mean,0.0
proDA,dlfq,No_MVI,quantiles,0.0
limma,top1,mice,MBQN,0.0
ttest,top3,mice,Rlr,0.0
SAM,top1,mice,quantiles,0.0
ttest,LFQ,mice,MBQN,0.0
ANOVA,LFQ,knn,center.mean,0.0
ANOVA,dlfq,missForest,quantiles.robust,0.0
DEP,top3,knn,vsn,0.0
DEP,top1,MinDet,TIC,0.0
SAM,top3,min,vsn,0.0
ANOVA,LFQ,missForest,quantiles.robust,0.0
proDA,top1,No_MVI,lossf,0.0
ttest,LFQ,No_MVI,MBQN,0.0
SAM,top3,No_MVI,Rlr,0.0
ANOVA,top1,MLE,quantiles,0.0
SAM,LFQ,No_MVI,div.median,0.0
SAM,top3,SeqKNN,div.mean,0.0
proDA,top1,QRILC,div.median,0.0
limma,top1,nbavg,quantiles.robust,0.0
ANOVA,top3,knn,TIC,0.0
ANOVA,top3,missForest,center.mean,0.0
SAM,top3,MLE,center.median,0.0
ttest,top3,MinProb,TIC,0.0
DEP,top3,zero,div.median,0.0
ANOVA,top3,mice,MBQN,0.0
ttest,top1,knn,Rlr,0.0
ANOVA,top1,bpca,MBQN,0.0
DEP,top1,QRILC,sum,0.0
SAM,top1,mice,No_norm,0.0
ANOVA,top3,SeqKNN,MBQN,0.0
SAM,dlfq,zero,quantiles.robust,0.0
ANOVA,top3,MinProb,TIC,0.0
SAM,top1,min,lossf,0.0
ttest,top1,QRILC,quantiles,0.0
ttest,top3,MinDet,div.median,0.0
ttest,dlfq,MLE,quantiles.robust,0.0
SAM,LFQ,No_MVI,div.mean,0.0
SAM,LFQ,mice,TIC,0.0
ttest,top3,bpca,TIC,0.0
ttest,dlfq,MLE,MBQN,0.0
ttest,top3,Impseq,vsn,0.0
SAM,top3,missForest,MBQN,0.0
ttest,top3,zero,quantiles,0.0
limma,top3,Impseqrob,vsn,0.0
SAM,top1,Impseqrob,No_norm,0.0
ttest,top3,No_MVI,center.median,0.0
ANOVA,top1,bpca,center.median,0.0
ttest,top1,knn,lossf,0.0
SAM,top1,MinDet,Rlr,0.0
ROTS,top3,knn,div.mean,0.0
ttest,top3,mice,lossf,0.0
ANOVA,top3,missForest,center.median,0.0
ANOVA,dlfq,MLE,MBQN,0.0
limma,top1,Impseqrob,MBQN,0.0
ttest,top1,Impseqrob,center.mean,0.0
ANOVA,LFQ,No_MVI,TIC,0.0
ANOVA,top1,SeqKNN,TIC,0.0
ttest,top3,SeqKNN,quantiles.robust,0.0
ttest,LFQ,missForest,div.median,0.0
proDA,top1,QRILC,div.mean,0.0
ROTS,top3,MinProb,vsn,0.0
proDA,top1,MLE,No_norm,0.0
ttest,LFQ,zero,MBQN,0.0
ttest,top1,missForest,lossf,0.0
ANOVA,LFQ,knn,center.median,0.0
ANOVA,dlfq,bpca,MBQN,0.0
SAM,top3,missForest,div.median,0.0
SAM,LFQ,MinProb,TIC,0.0
ANOVA,top3,SeqKNN,center.median,0.0
SAM,top1,knn,quantiles,0.0
limma,top3,No_MVI,vsn,0.0
SAM,top1,mice,center.median,0.0
ANOVA,top1,QRILC,MBQN,0.0
ANOVA,top1,Impseqrob,Rlr,0.0
ANOVA,LFQ,zero,lossf,0.0
ANOVA,top3,missForest,MBQN,0.0
ANOVA,dlfq,No_MVI,quantiles.robust,0.0
SAM,top1,min,Rlr,0.0
SAM,LFQ,missForest,TIC,0.0
ttest,top3,knn,sum,0.0
limma,top1,SeqKNN,vsn,0.0
ANOVA,top1,SeqKNN,MBQN,0.0
SAM,LFQ,SeqKNN,TIC,0.0
DEP,top1,min,TIC,0.0
ttest,top1,QRILC,center.median,0.0
ROTS,top1,No_MVI,Rlr,0.0
DEP,top1,QRILC,max,0.0
ROTS,top3,knn,div.median,0.0
ANOVA,LFQ,MLE,MBQN,0.0
SAM,top3,No_MVI,lossf,0.0
ttest,top3,Impseqrob,center.median,0.0
ANOVA,dlfq,Impseqrob,MBQN,0.0
SAM,top3,missForest,div.mean,0.0
ANOVA,top1,knn,TIC,0.0
ttest,top3,MinProb,vsn,0.0
SAM,top1,Impseqrob,quantiles,0.0
SAM,top1,SeqKNN,Rlr,0.0
limma,top1,MLE,quantiles,0.0
SAM,top1,zero,max,0.0
limma,top3,MLE,TIC,0.0
ANOVA,LFQ,knn,MBQN,0.0
ANOVA,top1,Impseqrob,lossf,0.0
ttest,LFQ,bpca,div.median,0.0
ttest,top1,SeqKNN,max,0.0
SAM,top1,knn,center.mean,0.0
ttest,top3,MinDet,vsn,0.0
ttest,top1,mice,quantiles,0.0
ANOVA,LFQ,zero,Rlr,0.0
ttest,top3,SeqKNN,sum,0.0
ttest,LFQ,MinDet,div.mean,0.0
ANOVA,dlfq,Impseq,MBQN,0.0
SAM,top1,mice,center.mean,0.0
SAM,top3,Impseq,TIC,0.0
ttest,dlfq,zero,div.median,0.0
ROTS,top1,No_MVI,lossf,0.0
proDA,dlfq,knn,quantiles,0.0
SAM,top3,knn,MBQN,0.0
ttest,LFQ,MLE,MBQN,0.0
ttest,top3,nbavg,TIC,0.0
ttest,top3,zero,center.mean,0.0
proDA,top1,bpca,div.mean,0.0
ttest,top1,No_MVI,No_norm,0.0
ANOVA,top1,mice,TIC,0.0
ROTS,top1,MLE,No_norm,0.0
SAM,dlfq,No_MVI,TIC,0.0
limma,top1,MLE,center.mean,0.0
SAM,top3,QRILC,max,0.0
limma,top1,QRILC,vsn,0.0
ANOVA,top1,Impseqrob,TIC,0.0
ROTS,top1,MLE,quantiles,0.0
ttest,top3,MinProb,div.median,0.0
ttest,top1,QRILC,center.mean,0.0
ANOVA,LFQ,No_MVI,center.mean,0.0
ANOVA,top1,mice,Rlr,0.0
ANOVA,top3,Impseqrob,MBQN,0.0
ANOVA,top1,QRILC,Rlr,0.0
ROTS,top3,Impseqrob,div.median,0.0
DEP,top1,MinDet,vsn,0.0
SAM,top1,nbavg,MBQN,0.0
SAM,dlfq,mice,TIC,0.0
ttest,top3,MinDet,max,0.0
ANOVA,dlfq,missForest,MBQN,0.0
SAM,top3,bpca,TIC,0.0
DEP,top1,MLE,quantiles,0.0
ANOVA,dlfq,mice,MBQN,0.0
DEP,top1,SeqKNN,div.mean,0.0
ttest,top1,mice,center.median,0.0
ANOVA,LFQ,MLE,center.mean,0.0
DEP,top1,SeqKNN,div.median,0.0
proDA,top3,SeqKNN,div.mean,0.0
SAM,dlfq,QRILC,TIC,0.0
DEP,top1,MLE,center.median,0.0
limma,top1,Impseqrob,max,0.0
ROTS,top3,min,vsn,0.0
ANOVA,dlfq,zero,Rlr,0.0
ANOVA,top3,mice,quantiles.robust,0.0
SAM,top1,knn,center.median,0.0
limma,top1,knn,div.median,0.0
SAM,top3,Impseqrob,max,0.0
proDA,top1,bpca,div.median,0.0
proDA,dlfq,mice,quantiles,0.0
SAM,top1,knn,No_norm,0.0
