"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|Q12502|LDB19_YEAST","sp|Q12502|LDB19_YEAST","0.427478845837372","0.00342493166731745","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P21147|ACO1_YEAST","sp|P21147|ACO1_YEAST","0.451722767797472","0.00344055056618508","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P35182|PP2C1_YEAST","sp|P35182|PP2C1_YEAST","0.407538634767684","0.00346153846153846","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|Q12241|VAM3_YEAST","sp|Q12241|VAM3_YEAST","0.505025665599579","0.00346153846153846","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|Q12387|NAA25_YEAST","sp|Q12387|NAA25_YEAST","0.43470802995161","0.00349033580632565","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P53195|COG7_YEAST","sp|P53195|COG7_YEAST","0.602483340191995","0.00352352596641937","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|Q06679|UTP4_YEAST","sp|Q06679|UTP4_YEAST","0.40856155015401","0.003539144865287","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P21373|UTR1_YEAST","sp|P21373|UTR1_YEAST","0.381277554806887","0.00354744240531043","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P47112|CDT1_YEAST","sp|P47112|CDT1_YEAST","0.393576288319363","0.00355476376415463","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P04650|RL39_YEAST","sp|P04650|RL39_YEAST","0.742045129009948","0.0036011323701679","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P28817|HIBCH_YEAST","sp|P28817|HIBCH_YEAST","0.413042782015188","0.00360698945724326","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|Q08278|MED7_YEAST","sp|Q08278|MED7_YEAST","0.468779789038285","0.00362212026552128","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|Q03213|HOT1_YEAST","sp|Q03213|HOT1_YEAST","0.539228905792069","0.00364213197969543","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|Q12139|YP022_YEAST","sp|Q12139|YP022_YEAST","0.445511158763953","0.0036445724326435","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|Q07812|BAX_HUMAN","sp|Q07812|BAX_HUMAN","-0.457556210456852","0.00364506052323311","0.000559753708368318","conditionB-conditionA","HUMAN","0","0"
"sp|P40693|RLP7_YEAST","sp|P40693|RLP7_YEAST","0.799037031246083","0.0036518937914877","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P42838|LEM3_YEAST","sp|P42838|LEM3_YEAST","0.428468063245376","0.00365238188207731","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P53168|DUO1_YEAST","sp|P53168|DUO1_YEAST","0.432695790815671","0.00365238188207731","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P18899|DDR48_YEAST","sp|P18899|DDR48_YEAST","0.676723201107816","0.00365286997266693","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P33748|MSN2_YEAST","sp|P33748|MSN2_YEAST","0.782029047128668","0.00366165560327997","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|Q12676|FOLD_YEAST","sp|Q12676|FOLD_YEAST","0.474511048954058","0.00368850058570871","0.000559753708368318","conditionB-conditionA","YEAST","1","-1"
"sp|P48016|ATH1_YEAST","sp|P48016|ATH1_YEAST","0.577307672010001","0.00373779773525966","0.000699300699300699","conditionB-conditionA","YEAST","1","-1"
"sp|O15062|ZBTB5_HUMAN","sp|O15062|ZBTB5_HUMAN","-0.957737223681894","0.00374511909410387","0.000699300699300699","conditionB-conditionA","HUMAN","0","0"
"sp|P39994|PXP1_YEAST","sp|P39994|PXP1_YEAST","0.485634125772187","0.00379588051542366","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P36119|RQT4_YEAST","sp|P36119|RQT4_YEAST","0.409387063851524","0.00382321358844201","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P53104|ATG1_YEAST","sp|P53104|ATG1_YEAST","0.450463160467539","0.00384224912143694","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P53107|YRB30_YEAST","sp|P53107|YRB30_YEAST","0.398641318069123","0.00396866458414682","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|Q12246|LCB4_YEAST","sp|Q12246|LCB4_YEAST","0.402927938508242","0.0040262592737212","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|Q00711|SDHA_YEAST","sp|Q00711|SDHA_YEAST","1.04620439830994","0.00409654431862554","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P40019|CHZ1_YEAST","sp|P40019|CHZ1_YEAST","0.588682499716494","0.00410191331511128","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P34164|SIP2_YEAST","sp|P34164|SIP2_YEAST","0.533651727468246","0.00413607965638422","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|Q03254|FCP1_YEAST","sp|Q03254|FCP1_YEAST","0.392657944327743","0.00416536509176103","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P0A759|NAGB_ECOLI","sp|P0A759|NAGB_ECOLI","-0.91862000772687","0.00417951971885982","0.000833333333333333","conditionB-conditionA","ECOLI","1","2"
"sp|P53865|CNM67_YEAST","sp|P53865|CNM67_YEAST","0.532083806388989","0.004193186255369","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|Q06224|YSH1_YEAST","sp|Q06224|YSH1_YEAST","0.437788787801999","0.00424492385786802","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|Q03290|TFB3_YEAST","sp|Q03290|TFB3_YEAST","0.463164193415727","0.00426542366263178","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P36116|VPS51_YEAST","sp|P36116|VPS51_YEAST","0.41520269344541","0.00434986333463491","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|Q04922|MFB1_YEAST","sp|Q04922|MFB1_YEAST","0.578970727948247","0.00436352987114408","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P54781|ERG5_YEAST","sp|P54781|ERG5_YEAST","0.507143436508104","0.00436841077704022","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P33299|PRS7_YEAST","sp|P33299|PRS7_YEAST","0.348645065175958","0.00437182741116751","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P53270|YG32_YEAST","sp|P53270|YG32_YEAST","0.449409659837688","0.00437768449824287","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|Q03373|DIG2_YEAST","sp|Q03373|DIG2_YEAST","1.03732842941137","0.00438305349472862","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P38819|ERP5_YEAST","sp|P38819|ERP5_YEAST","0.357877119091377","0.00439916048418587","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P53271|COG2_YEAST","sp|P53271|COG2_YEAST","0.509639755762954","0.00443137446310035","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|Q12133|SPC3_YEAST","sp|Q12133|SPC3_YEAST","0.438527248739131","0.00448213588442015","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|Q03103|ERO1_YEAST","sp|Q03103|ERO1_YEAST","0.357923675573323","0.00456364701288559","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|P54999|RUXF_YEAST","sp|P54999|RUXF_YEAST","0.461228068035529","0.00458512299882858","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|Q12196|RIO1_YEAST","sp|Q12196|RIO1_YEAST","0.493487489810576","0.00458512299882858","0.000833333333333333","conditionB-conditionA","YEAST","1","-1"
"sp|Q99297|ODC2_YEAST","sp|Q99297|ODC2_YEAST","0.561256301622005","0.00460659898477157","0.000971952235490142","conditionB-conditionA","YEAST","1","-1"
"sp|Q9Y4U1|MMAC_HUMAN","sp|Q9Y4U1|MMAC_HUMAN","-0.381585586866237","0.00466907458024209","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BRT3|MIEN1_HUMAN","sp|Q9BRT3|MIEN1_HUMAN","-0.510166449738652","0.00472081218274112","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|P38212|RCR1_YEAST","sp|P38212|RCR1_YEAST","0.641605333496724","0.00477010933229207","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|Q9HAV0|GBB4_HUMAN","sp|Q9HAV0|GBB4_HUMAN","-0.448050610697107","0.00479793049590004","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|P56385|ATP5I_HUMAN","sp|P56385|ATP5I_HUMAN","-0.335083913401235","0.0048037875829754","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|Q02555|RNT1_YEAST","sp|Q02555|RNT1_YEAST","0.395957731093834","0.00484966809839906","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P39358|YJHG_ECOLI","sp|P39358|YJHG_ECOLI","-0.406404969826973","0.00487602499023819","0.00109920307776862","conditionB-conditionA","ECOLI","1","2"
"sp|P55036|PSMD4_HUMAN","sp|P55036|PSMD4_HUMAN","-0.368840861147973","0.00490482233502538","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|P42846|KRI1_YEAST","sp|P42846|KRI1_YEAST","0.382785301093355","0.00494435767278407","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P46988|PFD1_YEAST","sp|P46988|PFD1_YEAST","0.4220499900193","0.00494777430691136","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|Q05892|COQ11_YEAST","sp|Q05892|COQ11_YEAST","0.492115167072575","0.00496290511518938","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P08964|MYO1_YEAST","sp|P08964|MYO1_YEAST","0.571794395045567","0.00498242873877392","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P22804|BET1_YEAST","sp|P22804|BET1_YEAST","0.514899377803003","0.00505661850839516","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|L0R8F8|MIDUO_HUMAN","sp|L0R8F8|MIDUO_HUMAN","-0.49558165177274","0.00507321358844201","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|Q05789|ATG38_YEAST","sp|Q05789|ATG38_YEAST","0.566249334242484","0.00512299882858258","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P69222|IF1_ECOLI","sp|P69222|IF1_ECOLI","-1.29269699275794","0.00520011714174151","0.00109920307776862","conditionB-conditionA","ECOLI","1","2"
"sp|P39956|RPH1_YEAST","sp|P39956|RPH1_YEAST","0.468576887345696","0.005210855134713","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P39342|YJGR_ECOLI","sp|P39342|YJGR_ECOLI","-0.503958330287169","0.00521622413119875","0.00109920307776862","conditionB-conditionA","ECOLI","1","2"
"sp|P86397|HTD2_HUMAN","sp|P86397|HTD2_HUMAN","-0.683504140470848","0.0052181764935572","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|Q674X7|KAZRN_HUMAN","sp|Q674X7|KAZRN_HUMAN","-0.616664315301972","0.00524453338539633","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|Q03388|VPS72_YEAST","sp|Q03388|VPS72_YEAST","0.451455070120292","0.0052508785630613","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P39717|GPB2_YEAST","sp|P39717|GPB2_YEAST","0.452354015493345","0.00525380710659898","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|O75167|PHAR2_HUMAN","sp|O75167|PHAR2_HUMAN","-0.534777609119467","0.00526503319016009","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|Q06839|YP097_YEAST","sp|Q06839|YP097_YEAST","0.374963493898678","0.00527528309254198","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|Q9H1K1|ISCU_HUMAN","sp|Q9H1K1|ISCU_HUMAN","-0.38410813207536","0.00527918781725888","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|P12868|PEP5_YEAST","sp|P12868|PEP5_YEAST","0.444481361321213","0.00533775868801249","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P35196|RER2_YEAST","sp|P35196|RER2_YEAST","0.531708465714877","0.00537680593518157","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P19736|PRP9_YEAST","sp|P19736|PRP9_YEAST","0.621549436450993","0.0053777821163608","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P63000|RAC1_HUMAN","sp|P63000|RAC1_HUMAN","-0.427718478874631","0.00542659117532214","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|Q02256|PVH1_YEAST","sp|Q02256|PVH1_YEAST","0.391232458809634","0.00544269816477938","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|Q02086|SP2_HUMAN","sp|Q02086|SP2_HUMAN","-0.414452659625809","0.00545490042951972","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|Q3E7A3|YJ133_YEAST","sp|Q3E7A3|YJ133_YEAST","0.407574888692061","0.00545929324482624","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P40856|SA185_YEAST","sp|P40856|SA185_YEAST","0.413706730906895","0.00550370948848106","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P32773|TOA1_YEAST","sp|P32773|TOA1_YEAST","0.547740899566985","0.00553299492385787","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|Q03705|CG121_YEAST","sp|Q03705|CG121_YEAST","0.458297183513455","0.00553348301444748","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P38869|SVP26_YEAST","sp|P38869|SVP26_YEAST","0.390893276179828","0.00556130417805545","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P31377|STX8_YEAST","sp|P31377|STX8_YEAST","0.420639689385254","0.00557253026161656","0.00109920307776862","conditionB-conditionA","YEAST","1","-1"
"sp|P82921|RT21_HUMAN","sp|P82921|RT21_HUMAN","-0.456441972815906","0.00563988676298321","0.00109920307776862","conditionB-conditionA","HUMAN","0","0"
"sp|P32945|PPQ1_YEAST","sp|P32945|PPQ1_YEAST","0.579483618612761","0.00565794611479891","0.00123558484349259","conditionB-conditionA","YEAST","1","-1"
"sp|P36146|LAS1_YEAST","sp|P36146|LAS1_YEAST","0.709518245107253","0.00566233893010543","0.00123558484349259","conditionB-conditionA","YEAST","1","-1"
"sp|Q12259|YL108_YEAST","sp|Q12259|YL108_YEAST","0.602466464124062","0.00567356501366654","0.00123558484349259","conditionB-conditionA","YEAST","1","-1"
"sp|Q9NXE8|CWC25_HUMAN","sp|Q9NXE8|CWC25_HUMAN","-0.32927407639108","0.00567649355720422","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|P53855|ATG2_YEAST","sp|P53855|ATG2_YEAST","0.572920222952813","0.00579168293635299","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|P02656|APOC3_HUMAN","sp|P02656|APOC3_HUMAN","-0.423195828814212","0.00581852791878173","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|P38797|PP2C7_YEAST","sp|P38797|PP2C7_YEAST","0.352774508372709","0.00585074189769621","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|P53935|NST1_YEAST","sp|P53935|NST1_YEAST","0.410586305767501","0.00586733697774307","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|P46948|RRP41_YEAST","sp|P46948|RRP41_YEAST","0.557057614180062","0.00588490823896915","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|P22108|APA2_YEAST","sp|P22108|APA2_YEAST","0.395030380291065","0.00590150331901601","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|P34087|RPB7_YEAST","sp|P34087|RPB7_YEAST","0.400461106216667","0.00594055056618508","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|P40037|HMF1_YEAST","sp|P40037|HMF1_YEAST","0.482883797006787","0.00599863334634908","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|Q3E772|LSO2_YEAST","sp|Q3E772|LSO2_YEAST","0.415271445299418","0.00603816868410777","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|P62891|RL39_HUMAN;sp|Q59GN2|R39L5_HUMAN","sp|P62891|RL39_HUMAN;sp|Q59GN2|R39L5_HUMAN","0.371100747674847","0.00606647793830535","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|P01098|STF1_YEAST","sp|P01098|STF1_YEAST","0.745129171389608","0.00606647793830535","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|P06777|RAD1_YEAST","sp|P06777|RAD1_YEAST","0.625226144339467","0.00607672784068723","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|P47136|BUD4_YEAST","sp|P47136|BUD4_YEAST","0.441509800896939","0.00613188207731355","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|P36126|SPO14_YEAST","sp|P36126|SPO14_YEAST","0.823253916233266","0.00613773916438891","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|Q3E824|YO020_YEAST","sp|Q3E824|YO020_YEAST","0.756768648839412","0.00616165560327997","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|Q07533|CYK3_YEAST","sp|Q07533|CYK3_YEAST","0.378853427553404","0.00622754783287778","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|P53924|DMA2_YEAST","sp|P53924|DMA2_YEAST","0.496067057653038","0.00624707145646232","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|Q9BQQ3|GORS1_HUMAN","sp|Q9BQQ3|GORS1_HUMAN","-0.399644541399766","0.00628123779773526","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|Q5VTB9|RN220_HUMAN","sp|Q5VTB9|RN220_HUMAN","-0.344830963301126","0.00631882077313549","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|P49336|CDK8_HUMAN","sp|P49336|CDK8_HUMAN","0.376292301133331","0.00638520109332292","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UBT6|POLK_HUMAN","sp|Q9UBT6|POLK_HUMAN","-0.443433841635846","0.00639691526747364","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|A0A0B4J2F0|PIOS1_HUMAN","sp|A0A0B4J2F0|PIOS1_HUMAN","-0.382532149513501","0.00643596251464272","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|P62805|H4_HUMAN","sp|P62805|H4_HUMAN","0.352713715920096","0.00644328387348692","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|Q07622|ACK1_YEAST","sp|Q07622|ACK1_YEAST","0.378590927486664","0.00654236626317845","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|Q9H7H0|MET17_HUMAN","sp|Q9H7H0|MET17_HUMAN","-0.391414566170503","0.00654871144084342","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|P06839|RAD3_YEAST","sp|P06839|RAD3_YEAST","0.506065661902745","0.00668635298711441","0.00136202669572324","conditionB-conditionA","YEAST","1","-1"
"sp|Q96GE4|CEP95_HUMAN","sp|Q96GE4|CEP95_HUMAN","-0.384065993559045","0.00669172198360016","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y697|NFS1_HUMAN","sp|Q9Y697|NFS1_HUMAN","-0.316841197119086","0.00675126903553299","0.00136202669572324","conditionB-conditionA","HUMAN","0","0"
"sp|P16401|H15_HUMAN","sp|P16401|H15_HUMAN","-0.462309093444647","0.00681813744631004","0.00163309744148067","conditionB-conditionA","HUMAN","0","0"
"sp|Q06835|RDS3_YEAST","sp|Q06835|RDS3_YEAST","0.418805538289426","0.0068278992581023","0.00163309744148067","conditionB-conditionA","YEAST","1","-1"
"sp|Q12029|FSF1_YEAST","sp|Q12029|FSF1_YEAST","0.635930714533904","0.00688061304178055","0.00163309744148067","conditionB-conditionA","YEAST","1","-1"
"sp|P43610|IRC5_YEAST","sp|P43610|IRC5_YEAST","0.663018678890994","0.00697042171026943","0.0017687074829932","conditionB-conditionA","YEAST","1","-1"
"sp|P23248|RS3A2_YEAST","sp|P23248|RS3A2_YEAST","0.392232935104163","0.00699092151503319","0.0018970189701897","conditionB-conditionA","YEAST","1","-1"
"sp|P07266|MRS1_YEAST","sp|P07266|MRS1_YEAST","0.426680349561688","0.00699336196798126","0.0018970189701897","conditionB-conditionA","YEAST","1","-1"
"sp|P0CX80|MTCU1_YEAST;sp|P0CX81|MTCU2_YEAST","sp|P0CX80|MTCU1_YEAST;sp|P0CX81|MTCU2_YEAST","0.8254646591685","0.00701239750097618","0.0018970189701897","conditionB-conditionA","YEAST","1","-1"
"sp|P40061|TSC11_YEAST","sp|P40061|TSC11_YEAST","0.398421495400827","0.00709244435767278","0.0018970189701897","conditionB-conditionA","YEAST","1","-1"
"sp|P84098|RL19_HUMAN","sp|P84098|RL19_HUMAN","-0.304754798897381","0.00709732526356892","0.0018970189701897","conditionB-conditionA","HUMAN","0","0"
"sp|P62910|RL32_HUMAN","sp|P62910|RL32_HUMAN","-0.3263750697724","0.0071402772354549","0.0018970189701897","conditionB-conditionA","HUMAN","0","0"
"sp|P49006|MRP_HUMAN","sp|P49006|MRP_HUMAN","-0.565254825220922","0.00721495509566576","0.0018970189701897","conditionB-conditionA","HUMAN","0","0"
"sp|Q06346|KEI1_YEAST","sp|Q06346|KEI1_YEAST","0.911718379561632","0.00723691917219836","0.0018970189701897","conditionB-conditionA","YEAST","1","-1"
"sp|Q04693|RSE1_YEAST","sp|Q04693|RSE1_YEAST","0.35958314369811","0.00723887153455681","0.0018970189701897","conditionB-conditionA","YEAST","1","-1"
